ano,sigla_uf,vagas,id_municipio_tse
2004,SP,9,66770
2004,SP,9,61867
2004,SP,9,66796
2004,SP,13,66818
2004,SP,9,66834
2004,SP,9,66850
2004,SP,10,66877
2004,SP,17,66893
2004,SP,9,66915
2004,SP,9,66931
2004,SP,9,61964
2004,SP,9,66958
2004,SP,9,66974
2004,SP,9,67016
2004,SP,9,66990
2004,SP,9,67032
2004,SP,9,67059
2004,SP,10,67075
2004,SP,9,67091
2004,SP,10,67113
2004,SP,16,67130
2004,SP,11,67156
2004,SP,10,67172
2004,SP,9,67199
2004,SP,9,67210
2004,SP,9,67237
2004,SP,9,67253
2004,SP,9,67270
2004,SP,9,67296
2004,SP,9,67318
2004,SP,9,67334
2004,SP,9,67377
2004,SP,9,67350
2004,SP,9,67393
2004,SP,9,67415
2004,SP,9,61069
2004,SP,9,67431
2004,SP,9,62340
2004,SP,9,67458
2004,SP,9,67474
2004,SP,9,67490
2004,SP,9,67512
2004,SP,9,67539
2004,SP,9,67555
2004,SP,9,67571
2004,SP,9,61980
2004,SP,9,61425
2004,SP,9,62367
2004,SP,9,67598
2004,SP,9,67610
2004,SP,9,67636
2004,SP,9,67652
2004,SP,9,67679
2004,SP,9,67695
2004,SP,9,61409
2004,SP,9,67717
2004,SP,9,67733
2004,SP,9,67750
2004,SP,9,67776
2004,SP,9,67792
2004,SP,9,67814
2004,SP,9,67830
2004,SP,9,67857
2004,SP,9,67873
2004,SP,21,67890
2004,SP,9,67911
2004,SP,9,67938
2004,SP,11,67954
2004,SP,9,67970
2004,SP,9,62383
2004,SP,9,67997
2004,SP,9,68012
2004,SP,9,68039
2004,SP,9,68055
2004,SP,9,68071
2004,SP,9,68098
2004,SP,9,68110
2004,SP,9,68136
2004,SP,9,68152
2004,SP,9,68179
2004,SP,9,68195
2004,SP,9,68217
2004,SP,9,68233
2004,SP,9,68250
2004,SP,9,61824
2004,SP,9,68276
2004,SP,9,68292
2004,SP,10,68314
2004,SP,9,62405
2004,SP,9,68330
2004,SP,9,68357
2004,SP,9,68373
2004,SP,9,68390
2004,SP,9,68411
2004,SP,9,68438
2004,SP,9,61247
2004,SP,9,68454
2004,SP,10,68470
2004,SP,9,68497
2004,SP,9,68519
2004,SP,10,68535
2004,SP,9,68551
2004,SP,10,68578
2004,SP,9,68594
2004,SP,11,68616
2004,SP,9,68632
2004,SP,9,68675
2004,SP,9,68691
2004,SP,9,68713
2004,SP,9,68730
2004,SP,16,68756
2004,SP,10,68870
2004,SP,9,68772
2004,SP,9,68799
2004,SP,9,68810
2004,SP,9,68837
2004,SP,9,68853
2004,SP,9,68896
2004,SP,9,68918
2004,SP,9,68934
2004,SP,9,68950
2004,SP,11,68977
2004,SP,9,68993
2004,SP,9,69019
2004,SP,9,69035
2004,SP,9,69051
2004,SP,9,61808
2004,SP,9,69078
2004,SP,9,69094
2004,SP,9,69116
2004,SP,10,69132
2004,SP,10,69159
2004,SP,9,61565
2004,SP,9,69175
2004,SP,9,62120
2004,SP,9,69191
2004,SP,13,69213
2004,SP,9,62146
2004,SP,9,69230
2004,SP,9,69256
2004,SP,9,69272
2004,SP,13,69299
2004,SP,9,69310
2004,SP,9,69337
2004,SP,9,62162
2004,SP,9,69353
2004,SP,9,69370
2004,SP,9,69396
2004,SP,9,69418
2004,SP,9,69434
2004,SP,9,69450
2004,SP,9,69477
2004,SP,9,69493
2004,SP,9,69515
2004,SP,10,69531
2004,SP,9,69558
2004,SP,9,69574
2004,SP,9,69590
2004,SP,9,69612
2004,SP,9,69639
2004,SP,9,69655
2004,SP,9,62421
2004,SP,9,61700
2004,SP,11,69671
2004,SP,20,69698
2004,SP,9,69736
2004,SP,9,69752
2004,SP,9,69779
2004,SP,12,69795
2004,SP,9,69817
2004,SP,9,69833
2004,SP,9,69850
2004,SP,9,69710
2004,SP,9,61166
2004,SP,9,69876
2004,SP,9,69892
2004,SP,9,69914
2004,SP,9,69930
2004,SP,9,69957
2004,SP,9,69973
2004,SP,9,69990
2004,SP,9,70017
2004,SP,9,70033
2004,SP,9,61441
2004,SP,11,70050
2004,SP,9,70076
2004,SP,9,70092
2004,SP,9,70114
2004,SP,9,70130
2004,SP,9,70157
2004,SP,12,70173
2004,SP,9,70211
2004,SP,9,70238
2004,SP,9,70254
2004,SP,9,62189
2004,SP,9,70270
2004,SP,9,70297
2004,SP,9,70319
2004,SP,9,70335
2004,SP,9,70351
2004,SP,9,70378
2004,SP,9,70394
2004,SP,9,70416
2004,SP,9,70432
2004,SP,9,70491
2004,SP,9,70513
2004,SP,9,70530
2004,SP,9,62200
2004,SP,9,70459
2004,SP,10,70475
2004,SP,9,70556
2004,SP,21,70572
2004,SP,9,70599
2004,SP,9,70610
2004,SP,9,61328
2004,SP,9,70637
2004,SP,9,70653
2004,SP,9,70670
2004,SP,9,70696
2004,SP,17,70718
2004,SP,9,70734
2004,SP,21,70750
2004,SP,11,70777
2004,SP,13,70793
2004,SP,9,70815
2004,SP,10,70831
2004,SP,9,70858
2004,SP,9,61883
2004,SP,9,70874
2004,SP,9,70890
2004,SP,9,70912
2004,SP,9,70939
2004,SP,10,70955
2004,SP,17,70971
2004,SP,20,70998
2004,SP,9,61905
2004,SP,9,71013
2004,SP,9,71030
2004,SP,9,71056
2004,SP,55,71072
2004,SP,9,71099
2004,SP,9,71110
2004,SP,10,71137
2004,SP,10,71153
2004,SP,9,71170
2004,SP,9,71196
2004,SP,15,71218
2004,SP,9,71234
2004,SP,9,71250
2004,SP,9,71277
2004,SP,9,71293
2004,SP,9,71331
2004,SP,9,71315
2004,SP,11,71358
2004,SP,9,71374
2004,SP,9,71390
2004,SP,9,71412
2004,SP,9,71439
2004,SP,20,71455
2004,SP,9,71471
2004,SP,13,71498
2004,SP,14,71510
2004,SP,9,61301
2004,SP,9,71536
2004,SP,9,71552
2004,SP,13,71579
2004,SP,9,71595
2004,SP,9,71617
2004,SP,9,71633
2004,SP,9,71650
2004,SP,9,71676
2004,SP,9,71692
2004,SP,9,71714
2004,SP,9,71730
2004,SP,9,62260
2004,SP,10,71757
2004,SP,9,71773
2004,SP,9,61840
2004,SP,9,71790
2004,SP,9,61042
2004,SP,11,71811
2004,SP,14,71838
2004,SP,9,71854
2004,SP,9,71870
2004,SP,9,71897
2004,SP,9,71919
2004,SP,9,71935
2004,SP,9,62049
2004,SP,9,71951
2004,SP,9,62448
2004,SP,9,71978
2004,SP,9,71994
2004,SP,9,61620
2004,SP,10,72010
2004,SP,9,72036
2004,SP,9,72052
2004,SP,9,72079
2004,SP,9,61468
2004,SP,10,72095
2004,SP,9,72117
2004,SP,9,72133
2004,SP,9,72150
2004,SP,9,72176
2004,SP,9,72192
2004,SP,9,72214
2004,SP,9,72230
2004,SP,10,72257
2004,SP,9,72273
2004,SP,9,61549
2004,SP,9,72311
2004,SP,9,72737
2004,SP,11,72338
2004,SP,9,72354
2004,SP,10,72370
2004,SP,9,72397
2004,SP,9,72419
2004,SP,9,62227
2004,SP,11,72435
2004,SP,10,72451
2004,SP,9,61921
2012,RJ,19,58076
2012,RJ,15,58050
2012,RJ,9,59277
2012,RJ,9,58408
2012,RJ,9,58220
2012,RJ,17,58033
2012,RJ,9,58181
2012,RJ,14,58017
2012,RJ,21,59250
2012,RJ,13,59234
2012,RJ,9,58084
2012,RJ,12,59218
2012,RJ,13,59196
2012,RJ,9,59170
2012,RJ,12,59153
2012,RJ,13,58360
2012,RJ,9,59137
2012,RJ,9,59110
2012,RJ,10,58424
2012,RJ,13,59099
2012,RJ,9,59072
2012,RJ,9,59056
2012,RJ,10,59030
2012,RJ,9,59331
2012,RJ,9,58343
2012,RJ,21,59013
2012,RJ,9,58998
2012,RJ,27,58971
2012,RJ,13,58289
2012,RJ,13,58955
2012,RJ,13,58939
2012,RJ,9,58912
2012,RJ,13,58203
2012,RJ,9,58890
2012,RJ,11,58874
2012,RJ,10,58858
2012,RJ,17,58831
2012,RJ,9,58009
2012,RJ,13,58122
2012,RJ,9,58025
2012,RJ,11,58327
2012,RJ,9,58815
2012,RJ,11,58793
2012,RJ,9,58246
2012,RJ,15,58777
2012,RJ,11,59315
2012,RJ,9,58750
2012,RJ,11,58734
2012,RJ,9,58718
2012,RJ,29,58696
2012,RJ,21,58670
2012,RJ,21,58653
2012,RJ,12,58637
2012,RJ,11,58610
2012,RJ,11,58599
2012,RJ,11,58572
2012,RJ,12,58467
2012,RJ,9,58556
2012,RJ,11,58530
2012,RJ,11,58513
2012,RJ,17,58491
2012,RJ,9,58386
2012,RJ,17,58475
2012,RJ,9,58459
2012,RJ,11,58149
2012,RJ,9,58440
2012,RJ,13,58432
2012,RJ,11,58416
2012,RJ,9,59293
2012,RJ,17,58394
2012,RJ,15,58378
2012,RJ,11,58262
2012,RJ,9,58106
2012,RJ,9,58351
2012,RJ,29,58335
2012,RJ,9,58319
2012,RJ,11,58297
2012,RJ,11,58270
2012,RJ,9,58165
2012,RJ,9,58254
2012,RJ,11,58238
2012,RJ,9,58068
2012,RJ,9,58300
2012,RJ,11,58211
2012,RJ,25,58190
2012,RJ,9,58173
2012,RJ,13,58157
2012,RJ,17,58130
2012,RJ,13,58114
2012,RJ,11,58092
2012,RJ,25,58041
2012,RJ,51,60011
2012,PA,13,5614
2012,PA,13,4081
2012,PA,11,4286
2012,PA,11,4669
2012,PA,15,5592
2012,PA,11,4367
2012,PA,9,4545
2012,PA,13,4022
2012,PA,9,5576
2012,PA,9,5550
2012,PA,9,4847
2012,PA,9,5533
2012,PA,15,5517
2012,PA,9,5495
2012,PA,11,4065
2012,PA,9,4820
2012,PA,11,5797
2012,PA,9,5479
2012,PA,15,5452
2012,PA,9,5436
2012,PA,11,4464
2012,PA,11,5410
2012,PA,11,5398
2012,PA,9,5371
2012,PA,21,5355
2012,PA,15,5339
2012,PA,11,5312
2012,PA,11,5991
2012,PA,11,4146
2012,PA,13,5290
2012,PA,9,5274
2012,PA,11,4243
2012,PA,11,5258
2012,PA,13,5231
2012,PA,13,5894
2012,PA,13,5738
2012,PA,11,5690
2012,PA,15,5673
2012,PA,9,4685
2012,PA,9,5215
2012,PA,11,5193
2012,PA,13,5177
2012,PA,13,5150
2012,PA,9,5134
2012,PA,11,4626
2012,PA,9,4782
2012,PA,9,5118
2012,PA,9,4308
2012,PA,15,5835
2012,PA,13,5096
2012,PA,9,4162
2012,PA,11,5916
2012,PA,11,5959
2012,PA,9,5070
2012,PA,15,5053
2012,PA,11,5037
2012,PA,13,5010
2012,PA,13,4421
2012,PA,9,4383
2012,PA,9,4995
2012,PA,9,4600
2012,PA,9,4480
2012,PA,13,5711
2012,PA,9,4405
2012,PA,10,5657
2012,PA,13,5630
2012,PA,13,5754
2012,PA,9,4324
2012,PA,11,4375
2012,PA,15,4359
2012,PA,13,4448
2012,PA,9,5932
2012,PA,9,4227
2012,PA,17,4332
2012,PA,9,4316
2012,PA,9,4049
2012,PA,9,4294
2012,PA,11,4804
2012,PA,13,4251
2012,PA,9,4588
2012,PA,13,4235
2012,PA,11,4219
2012,PA,9,4197
2012,PA,9,4340
2012,PA,13,4170
2012,PA,9,4723
2012,PA,25,4154
2012,PA,11,4138
2012,PA,15,4111
2012,PA,9,4090
2012,PA,15,4073
2012,PA,11,4260
2012,PA,11,4057
2012,PA,13,4030
2012,PA,9,4502
2012,PA,15,4014
2012,PA,9,4979
2012,PA,15,4952
2012,PA,9,4863
2012,PA,13,4936
2012,PA,11,4910
2012,PA,11,4898
2012,PA,11,5770
2012,PA,13,4642
2012,PA,11,4871
2012,PA,11,4855
2012,PA,21,4839
2012,PA,9,4812
2012,PA,11,4103
2012,PA,11,4790
2012,PA,13,4774
2012,PA,13,4758
2012,PA,11,4200
2012,PA,13,4731
2012,PA,15,4715
2012,PA,13,4693
2012,PA,11,4189
2012,PA,9,4677
2012,PA,13,4650
2012,PA,13,4634
2012,PA,11,4618
2012,PA,13,4006
2012,PA,11,5878
2012,PA,11,4561
2012,PA,9,4596
2012,PA,13,4120
2012,PA,13,5975
2012,PA,13,4570
2012,PA,9,4740
2012,PA,11,4553
2012,PA,11,5851
2012,PA,9,4529
2012,PA,11,5819
2012,PA,13,4537
2012,PA,9,4510
2012,PA,11,4499
2012,PA,21,4472
2012,PA,15,4456
2012,PA,15,4430
2012,PA,11,4707
2012,PA,15,4413
2012,PA,11,4766
2012,PA,11,4391
2012,PA,35,4278
2008,RJ,12,58017
2008,RJ,9,58181
2008,RJ,11,58033
2008,RJ,9,58220
2008,RJ,9,58408
2008,RJ,9,59277
2008,RJ,11,58050
2008,RJ,12,58076
2008,RJ,19,58041
2008,RJ,9,58092
2008,RJ,9,58114
2008,RJ,12,58130
2008,RJ,10,58157
2008,RJ,9,58173
2008,RJ,17,58190
2008,RJ,9,58211
2008,RJ,9,58300
2008,RJ,9,58068
2008,RJ,9,58238
2008,RJ,9,58254
2008,RJ,9,58165
2008,RJ,9,58270
2008,RJ,9,58297
2008,RJ,9,58319
2008,RJ,21,58335
2008,RJ,9,58351
2008,RJ,9,58106
2008,RJ,9,58262
2008,RJ,13,58378
2008,RJ,11,58394
2008,RJ,9,59293
2008,RJ,9,58416
2008,RJ,10,58432
2008,RJ,9,58440
2008,RJ,10,58149
2008,RJ,9,58459
2008,RJ,12,58475
2008,RJ,9,58386
2008,RJ,13,58491
2008,RJ,9,58513
2008,RJ,11,58530
2008,RJ,9,58556
2008,RJ,12,58467
2008,RJ,9,58572
2008,RJ,9,58599
2008,RJ,9,58610
2008,RJ,12,58637
2008,RJ,18,58653
2008,RJ,12,58670
2008,RJ,21,58696
2008,RJ,9,58718
2008,RJ,9,58750
2008,RJ,9,58734
2008,RJ,9,59315
2008,RJ,15,58777
2008,RJ,9,58246
2008,RJ,9,58793
2008,RJ,9,58815
2008,RJ,9,58327
2008,RJ,9,58025
2008,RJ,11,58122
2008,RJ,9,58009
2008,RJ,11,58831
2008,RJ,10,58858
2008,RJ,9,58874
2008,RJ,9,58890
2008,RJ,10,58203
2008,RJ,51,60011
2008,RJ,9,58912
2008,RJ,9,58939
2008,RJ,9,59072
2008,RJ,10,59099
2008,RJ,10,58424
2008,RJ,9,59110
2008,RJ,9,59137
2008,RJ,9,58955
2008,RJ,9,58289
2008,RJ,21,58971
2008,RJ,9,58343
2008,RJ,9,59331
2008,RJ,9,58998
2008,RJ,18,59013
2008,RJ,10,59030
2008,RJ,9,59056
2008,RJ,9,58360
2008,RJ,12,59153
2008,RJ,9,59170
2008,RJ,10,59196
2008,RJ,10,59218
2008,RJ,9,58084
2008,RJ,9,59234
2008,RJ,14,59250
2020,PB,27,20516
2020,PB,9,19437
2020,PB,9,19941
2020,PB,9,19453
2020,PB,9,19470
2020,PB,9,19496
2020,PB,11,19518
2020,PB,9,19550
2020,PB,9,19577
2020,PB,9,19593
2020,PB,11,19615
2020,PB,9,19631
2020,PB,15,19658
2020,PB,9,19674
2020,PB,9,19690
2020,PB,11,19712
2020,PB,9,19364
2020,PB,9,19739
2020,PB,15,19755
2020,PB,9,19380
2020,PB,9,22292
2020,PB,9,19062
2020,PB,9,19240
2020,PB,9,19836
2020,PB,9,19607
2020,PB,9,19852
2020,PB,13,19879
2020,PB,9,19801
2020,PB,11,20370
2020,PB,11,20419
2020,PB,9,20451
2020,PB,9,20478
2020,PB,9,20532
2020,PB,9,20575
2020,PB,9,20613
2020,PB,9,20630
2020,PB,11,20672
2020,PB,9,20710
2020,PB,9,19160
2020,PB,9,20753
2020,PB,9,20770
2020,PB,9,20818
2020,PB,9,19968
2020,PB,9,19461
2020,PB,9,20850
2020,PB,9,19143
2020,PB,9,19488
2020,PB,9,20893
2020,PB,9,20931
2020,PB,9,19011
2020,PB,9,19038
2020,PB,11,19054
2020,PB,11,19070
2020,PB,9,19097
2020,PB,9,19763
2020,PB,11,19119
2020,PB,9,19585
2020,PB,11,19151
2020,PB,9,19178
2020,PB,11,19194
2020,PB,11,19216
2020,PB,9,19909
2020,PB,9,19232
2020,PB,11,19259
2020,PB,9,19321
2020,PB,9,19291
2020,PB,11,19313
2020,PB,9,19305
2020,PB,11,19330
2020,PB,9,19780
2020,PB,9,19356
2020,PB,17,19372
2020,PB,11,19399
2020,PB,9,19410
2020,PB,9,19500
2020,PB,9,21458
2020,PB,9,21490
2020,PB,13,21512
2020,PB,11,21555
2020,PB,9,19208
2020,PB,9,19127
2020,PB,9,19003
2020,PB,9,19828
2020,PB,11,21598
2020,PB,9,21610
2020,PB,9,20001
2020,PB,9,21652
2020,PB,9,21679
2020,PB,9,19569
2020,PB,19,21750
2020,PB,9,21776
2020,PB,9,21717
2020,PB,9,19666
2020,PB,9,19267
2020,PB,9,19402
2020,PB,9,19429
2020,PB,9,19224
2020,PB,9,21814
2020,PB,11,19135
2020,PB,9,21857
2020,PB,9,21890
2020,PB,11,19895
2020,PB,11,19933
2020,PB,11,19976
2020,PB,9,20010
2020,PB,11,20036
2020,PB,9,19089
2020,PB,9,19100
2020,PB,9,20079
2020,PB,9,20133
2020,PB,9,20176
2020,PB,9,20192
2020,PB,9,20230
2020,PB,9,19623
2020,PB,15,20273
2020,PB,9,20311
2020,PB,9,20338
2020,PB,9,19534
2020,PB,9,19445
2020,PB,9,21938
2020,PB,9,19542
2020,PB,9,21954
2020,PB,9,19046
2020,PB,9,21997
2020,PB,9,22012
2020,PB,9,22055
2020,PB,9,22098
2020,PB,15,22071
2020,PB,9,22136
2020,PB,9,22152
2020,PB,9,22195
2020,PB,11,22233
2020,PB,9,19283
2020,PB,11,22276
2020,PB,9,22330
2020,PB,9,19682
2020,PB,9,22373
2020,PB,9,22411
2020,PB,9,22438
2020,PB,9,19887
2020,PB,9,20974
2020,PB,9,20990
2020,PB,9,21032
2020,PB,9,21075
2020,PB,9,21091
2020,PB,9,21130
2020,PB,9,19720
2020,PB,17,21172
2020,PB,9,21210
2020,PB,11,21253
2020,PB,11,21270
2020,PB,9,21318
2020,PB,9,21350
2020,PB,11,21393
2020,PB,13,21431
2020,PB,9,19186
2020,PB,9,19275
2020,PB,9,19348
2020,PB,9,19526
2020,PB,9,19640
2020,PB,9,19020
2020,PB,9,19704
2020,PB,9,19747
2020,PB,9,19798
2020,PB,9,20117
2020,PB,13,20214
2020,PB,9,20257
2020,PB,9,20290
2020,PB,9,20354
2020,PB,11,20397
2020,PB,11,20435
2020,PB,9,20494
2020,PB,11,20559
2020,PB,9,20591
2020,PB,9,20656
2020,PB,11,20834
2020,PB,9,20877
2020,PB,9,20915
2020,PB,9,21016
2020,PB,9,21199
2020,PB,9,21237
2020,PB,11,21296
2020,PB,9,21334
2020,PB,9,21377
2020,PB,11,21415
2020,PB,11,21474
2020,PB,9,21571
2020,PB,13,21792
2020,PB,9,21830
2020,PB,9,21873
2020,PB,11,21911
2020,PB,9,21970
2020,PB,9,22039
2020,PB,9,22110
2020,PB,9,22179
2020,PB,11,22217
2020,PB,15,22250
2020,PB,11,22314
2020,PB,11,22357
2020,PB,11,22390
2020,PB,9,19771
2020,PB,23,19810
2020,PB,9,19844
2020,PB,9,19860
2020,PB,9,19917
2020,PB,9,19925
2020,PB,9,19950
2020,PB,9,19984
2020,PB,11,19992
2020,PB,9,20052
2020,PB,9,20095
2020,PB,9,20150
2020,PB,9,20699
2020,PB,9,20737
2020,PB,13,20796
2020,PB,13,20958
2020,PB,9,21059
2020,PB,9,21113
2020,PB,9,21156
2020,PB,9,21539
2020,PB,9,21636
2020,PB,11,21695
2020,PB,9,21733
2020,MA,31,9210
2020,MA,11,7285
2020,MA,13,7390
2020,MA,9,7307
2020,MA,11,7412
2020,MA,11,7439
2020,MA,15,7340
2020,MA,11,7366
2020,MA,9,7226
2020,MA,11,7455
2020,MA,11,7471
2020,MA,9,7382
2020,MA,11,7498
2020,MA,11,7510
2020,MA,9,7404
2020,MA,11,7536
2020,MA,9,7552
2020,MA,19,7579
2020,MA,9,7595
2020,MA,9,7420
2020,MA,9,7447
2020,MA,11,7463
2020,MA,15,7617
2020,MA,9,7480
2020,MA,19,7633
2020,MA,13,7650
2020,MA,11,8117
2020,MA,9,7781
2020,MA,13,8133
2020,MA,9,7803
2020,MA,11,8176
2020,MA,9,7820
2020,MA,9,7846
2020,MA,9,8192
2020,MA,9,8230
2020,MA,11,7889
2020,MA,9,7900
2020,MA,11,8273
2020,MA,11,8290
2020,MA,9,7943
2020,MA,11,8338
2020,MA,13,8370
2020,MA,11,8419
2020,MA,17,9610
2020,MA,9,7013
2020,MA,9,7005
2020,MA,11,7030
2020,MA,11,7056
2020,MA,9,7072
2020,MA,11,7021
2020,MA,13,7048
2020,MA,9,7099
2020,MA,9,7080
2020,MA,13,7110
2020,MA,11,7137
2020,MA,11,7153
2020,MA,11,7064
2020,MA,9,7102
2020,MA,13,7170
2020,MA,13,9679
2020,MA,11,7196
2020,MA,9,7218
2020,MA,17,7234
2020,MA,11,7129
2020,MA,11,7250
2020,MA,9,7145
2020,MA,17,7277
2020,MA,11,7293
2020,MA,17,7315
2020,MA,15,7331
2020,MA,9,7188
2020,MA,9,7161
2020,MA,9,7358
2020,MA,11,7374
2020,MA,9,7200
2020,MA,9,7323
2020,MA,13,9555
2020,MA,13,7269
2020,MA,9,8206
2020,MA,15,8974
2020,MA,11,9652
2020,MA,11,8990
2020,MA,9,8222
2020,MA,9,9032
2020,MA,13,9075
2020,MA,11,9091
2020,MA,9,8265
2020,MA,9,9130
2020,MA,9,8281
2020,MA,9,9156
2020,MA,11,9172
2020,MA,9,8320
2020,MA,11,8346
2020,MA,21,8893
2020,MA,13,9237
2020,MA,9,8389
2020,MA,13,7676
2020,MA,9,7501
2020,MA,9,7242
2020,MA,11,7773
2020,MA,9,7528
2020,MA,9,7544
2020,MA,11,7560
2020,MA,11,7811
2020,MA,9,7838
2020,MA,9,7870
2020,MA,11,7609
2020,MA,11,7897
2020,MA,9,7625
2020,MA,9,7641
2020,MA,15,7935
2020,MA,11,7978
2020,MA,11,7994
2020,MA,9,7684
2020,MA,9,7706
2020,MA,15,8079
2020,MA,11,7722
2020,MA,9,7749
2020,MA,11,7765
2020,MA,9,8400
2020,MA,9,8443
2020,MA,11,9270
2020,MA,9,8460
2020,MA,9,8486
2020,MA,9,8524
2020,MA,11,9296
2020,MA,9,9318
2020,MA,9,8540
2020,MA,11,9350
2020,MA,11,8567
2020,MA,9,8583
2020,MA,13,9393
2020,MA,15,9431
2020,MA,15,9474
2020,MA,15,9490
2020,MA,13,9539
2020,MA,9,8451
2020,MA,11,8001
2020,MA,9,8028
2020,MA,19,8494
2020,MA,11,8516
2020,MA,11,8591
2020,MA,11,8044
2020,MA,11,9598
2020,MA,13,8613
2020,MA,11,8060
2020,MA,13,8630
2020,MA,9,8656
2020,MA,11,8087
2020,MA,17,8699
2020,MA,11,8710
2020,MA,11,8753
2020,MA,9,8109
2020,MA,13,8796
2020,MA,11,8141
2020,MA,9,8834
2020,MA,9,8850
2020,MA,11,8168
2020,MA,9,8931
2020,MA,13,7714
2020,MA,9,8125
2020,MA,9,8214
2020,MA,11,8249
2020,MA,9,8362
2020,MA,11,8478
2020,MA,11,8508
2020,MA,11,8532
2020,MA,13,8559
2020,MA,11,8575
2020,MA,11,8605
2020,MA,9,8621
2020,MA,13,8672
2020,MA,11,8737
2020,MA,11,8770
2020,MA,9,8818
2020,MA,11,8877
2020,MA,13,8915
2020,MA,9,8958
2020,MA,11,9059
2020,MA,11,9253
2020,MA,9,9334
2020,MA,21,9377
2020,MA,13,9415
2020,MA,13,9458
2020,MA,13,9512
2020,MA,11,8052
2020,MA,11,8257
2020,MA,11,8303
2020,MA,13,8311
2020,MA,9,8354
2020,MA,9,8397
2020,MA,13,9016
2020,MA,13,9113
2020,MA,11,9199
2020,MA,17,9571
2020,MA,13,9636
2020,MA,11,9695
2020,MA,9,8427
2020,MA,15,9717
2020,MA,11,7668
2020,MA,15,7692
2020,MA,11,7730
2020,MA,9,7757
2020,MA,9,7790
2020,MA,11,7854
2020,MA,9,7862
2020,MA,9,7919
2020,MA,9,7927
2020,MA,9,7951
2020,MA,9,7960
2020,MA,9,7986
2020,MA,9,8010
2020,MA,21,8036
2020,MA,11,8095
2020,MA,9,8150
2020,MA,9,8184
2020,MA,9,8435
2008,RN,9,16012
2008,RN,9,16055
2008,RN,9,16098
2008,RN,9,16110
2008,RN,9,16136
2008,RN,9,16152
2008,RN,9,16179
2008,RN,9,16195
2008,RN,9,16217
2008,RN,9,16233
2008,RN,10,16039
2008,RN,9,30031
2008,RN,9,16292
2008,RN,9,16276
2008,RN,9,16314
2008,RN,9,17035
2008,RN,9,16101
2008,RN,9,16330
2008,RN,9,16357
2008,RN,10,16390
2008,RN,9,16047
2008,RN,9,16373
2008,RN,9,16250
2008,RN,9,16411
2008,RN,9,16438
2008,RN,9,16454
2008,RN,9,16497
2008,RN,9,16470
2008,RN,10,16519
2008,RN,9,16535
2008,RN,9,16551
2008,RN,9,16578
2008,RN,9,16594
2008,RN,9,16616
2008,RN,9,16632
2008,RN,9,16659
2008,RN,9,16675
2008,RN,9,16691
2008,RN,9,16713
2008,RN,9,16730
2008,RN,9,16144
2008,RN,9,16756
2008,RN,9,16772
2008,RN,9,17515
2008,RN,9,16799
2008,RN,9,16810
2008,RN,9,16837
2008,RN,9,16853
2008,RN,9,16870
2008,RN,9,16896
2008,RN,9,16918
2008,RN,9,16934
2008,RN,9,16080
2008,RN,9,16950
2008,RN,9,16993
2008,RN,9,17019
2008,RN,9,17051
2008,RN,9,17078
2008,RN,9,17094
2008,RN,9,17116
2008,RN,9,16977
2008,RN,9,17175
2008,RN,9,17132
2008,RN,9,17159
2008,RN,9,17191
2008,RN,9,16306
2008,RN,9,17230
2008,RN,9,17256
2008,RN,9,17272
2008,RN,9,17299
2008,RN,9,17310
2008,RN,9,17337
2008,RN,9,17353
2008,RN,9,17370
2008,RN,9,17396
2008,RN,9,17434
2008,RN,10,17418
2008,RN,9,16160
2008,RN,9,17450
2008,RN,9,17477
2008,RN,9,17493
2008,RN,9,17213
2008,RN,9,17531
2008,RN,9,17558
2008,RN,9,17574
2008,RN,13,17590
2008,RN,21,17612
2008,RN,9,17655
2008,RN,9,17639
2008,RN,9,17671
2008,RN,9,17698
2008,RN,9,17710
2008,RN,9,17752
2008,RN,9,17736
2008,RN,9,17779
2008,RN,12,17795
2008,RN,9,17817
2008,RN,9,17833
2008,RN,9,17850
2008,RN,9,17876
2008,RN,9,17892
2008,RN,9,17914
2008,RN,9,17930
2008,RN,9,17957
2008,RN,9,17973
2008,RN,9,17990
2008,RN,9,18031
2008,RN,9,16284
2008,RN,9,18015
2008,RN,9,18074
2008,RN,9,18090
2008,RN,9,18937
2008,RN,9,18112
2008,RN,9,18139
2008,RN,9,18155
2008,RN,9,16268
2008,RN,9,18171
2008,RN,9,18198
2008,RN,9,18236
2008,RN,9,16241
2008,RN,9,18279
2008,RN,9,18252
2008,RN,9,18295
2008,RN,9,18597
2008,RN,9,18619
2008,RN,9,18058
2008,RN,9,18635
2008,RN,9,16020
2008,RN,9,18651
2008,RN,9,18678
2008,RN,9,16209
2008,RN,9,18694
2008,RN,9,18317
2008,RN,9,18333
2008,RN,9,18350
2008,RN,9,18210
2008,RN,10,18376
2008,RN,9,18414
2008,RN,9,18430
2008,RN,9,18457
2008,RN,9,18392
2008,RN,9,18473
2008,RN,9,16063
2008,RN,9,18490
2008,RN,9,18511
2008,RN,9,18538
2008,RN,9,18554
2008,RN,9,18570
2008,RN,9,18716
2008,RN,9,18732
2008,RN,9,18759
2008,RN,9,18775
2008,RN,9,18791
2008,RN,9,16004
2008,RN,9,16225
2008,RN,9,18813
2008,RN,9,18830
2008,RN,9,18856
2008,RN,9,16128
2008,RN,9,18872
2008,RN,9,18899
2008,RN,9,16187
2008,RN,9,18953
2008,RN,9,18996
2008,RN,9,18970
