CodMun,REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP
1703800,1 - Norte,17,Tocantins,Buriti do Tocantins,11348,3 - 10001 até 20000
1703826,1 - Norte,17,Tocantins,Cachoeirinha,2275,1 - Até 5000
1703842,1 - Norte,17,Tocantins,Campos Lindos,10116,3 - 10001 até 20000
1703867,1 - Norte,17,Tocantins,Cariri do Tocantins,4382,1 - Até 5000
1703883,1 - Norte,17,Tocantins,Carmolândia,2580,1 - Até 5000
1703891,1 - Norte,17,Tocantins,Carrasco Bonito,4095,1 - Até 5000
1703909,1 - Norte,17,Tocantins,Caseara,5369,2 - 5001 até 10000
1704105,1 - Norte,17,Tocantins,Centenário,2905,1 - Até 5000
1704600,1 - Norte,17,Tocantins,Chapada de Areia,1406,1 - Até 5000
1705102,1 - Norte,17,Tocantins,Chapada da Natividade,3333,1 - Até 5000
1705508,1 - Norte,17,Tocantins,Colinas do Tocantins,35424,4 - 20001 até 50000
1705557,1 - Norte,17,Tocantins,Combinado,4852,1 - Até 5000
1705607,1 - Norte,17,Tocantins,Conceição do Tocantins,4105,1 - Até 5000
1706001,1 - Norte,17,Tocantins,Couto Magalhães,5588,2 - 5001 até 10000
1706100,1 - Norte,17,Tocantins,Cristalândia,7289,2 - 5001 até 10000
1706258,1 - Norte,17,Tocantins,Crixás do Tocantins,1722,1 - Até 5000
1706506,1 - Norte,17,Tocantins,Darcinópolis,6097,2 - 5001 até 10000
1707009,1 - Norte,17,Tocantins,Dianópolis,22139,4 - 20001 até 50000
1707108,1 - Norte,17,Tocantins,Divinópolis do Tocantins,6900,2 - 5001 até 10000
1707207,1 - Norte,17,Tocantins,Dois Irmãos do Tocantins,7198,2 - 5001 até 10000
1707306,1 - Norte,17,Tocantins,Dueré,4686,1 - Até 5000
1707405,1 - Norte,17,Tocantins,Esperantina,10996,3 - 10001 até 20000
1707553,1 - Norte,17,Tocantins,Fátima,3835,1 - Até 5000
1707652,1 - Norte,17,Tocantins,Figueirópolis,5263,2 - 5001 até 10000
1707702,1 - Norte,17,Tocantins,Filadélfia,8856,2 - 5001 até 10000
1708205,1 - Norte,17,Tocantins,Formoso do Araguaia,18440,3 - 10001 até 20000
1708254,1 - Norte,17,Tocantins,Fortaleza do Tabocão,2589,1 - Até 5000
1708304,1 - Norte,17,Tocantins,Goianorte,5123,2 - 5001 até 10000
1709005,1 - Norte,17,Tocantins,Goiatins,13019,3 - 10001 até 20000
1709302,1 - Norte,17,Tocantins,Guaraí,25923,4 - 20001 até 50000
1709500,1 - Norte,17,Tocantins,Gurupi,86647,5 - 50001 até 100000
1709807,1 - Norte,17,Tocantins,Ipueiras,2015,1 - Até 5000
1710508,1 - Norte,17,Tocantins,Itacajá,7433,2 - 5001 até 10000
1710706,1 - Norte,17,Tocantins,Itaguatins,5864,2 - 5001 até 10000
1710904,1 - Norte,17,Tocantins,Itapiratins,3777,1 - Até 5000
1711100,1 - Norte,17,Tocantins,Itaporã do Tocantins,2427,1 - Até 5000
1711506,1 - Norte,17,Tocantins,Jaú do Tocantins,3849,1 - Até 5000
1711803,1 - Norte,17,Tocantins,Juarina,2193,1 - Até 5000
1711902,1 - Norte,17,Tocantins,Lagoa da Confusão,13357,3 - 10001 até 20000
1711951,1 - Norte,17,Tocantins,Lagoa do Tocantins,4316,1 - Até 5000
1712009,1 - Norte,17,Tocantins,Lajeado,3134,1 - Até 5000
1712157,1 - Norte,17,Tocantins,Lavandeira,1923,1 - Até 5000
1712405,1 - Norte,17,Tocantins,Lizarda,3740,1 - Até 5000
1712454,1 - Norte,17,Tocantins,Luzinópolis,3108,1 - Até 5000
1712504,1 - Norte,17,Tocantins,Marianópolis do Tocantins,5175,2 - 5001 até 10000
1712702,1 - Norte,17,Tocantins,Mateiros,2684,1 - Até 5000
1712801,1 - Norte,17,Tocantins,Maurilândia do Tocantins,3426,1 - Até 5000
1713205,1 - Norte,17,Tocantins,Miracema do Tocantins,18248,3 - 10001 até 20000
1713304,1 - Norte,17,Tocantins,Miranorte,13434,3 - 10001 até 20000
1713601,1 - Norte,17,Tocantins,Monte do Carmo,7947,2 - 5001 até 10000
1713700,1 - Norte,17,Tocantins,Monte Santo do Tocantins,2279,1 - Até 5000
1713809,1 - Norte,17,Tocantins,Palmeiras do Tocantins,6658,2 - 5001 até 10000
1713957,1 - Norte,17,Tocantins,Muricilândia,3551,1 - Até 5000
1714203,1 - Norte,17,Tocantins,Natividade,9244,2 - 5001 até 10000
1714302,1 - Norte,17,Tocantins,Nazaré,3898,1 - Até 5000
1714880,1 - Norte,17,Tocantins,Nova Olinda,11819,3 - 10001 até 20000
1715002,1 - Norte,17,Tocantins,Nova Rosalândia,4260,1 - Até 5000
1715101,1 - Norte,17,Tocantins,Novo Acordo,4342,1 - Até 5000
1715150,1 - Norte,17,Tocantins,Novo Alegre,2332,1 - Até 5000
1715259,1 - Norte,17,Tocantins,Novo Jardim,2722,1 - Até 5000
1715507,1 - Norte,17,Tocantins,Oliveira de Fátima,1112,1 - Até 5000
1715705,1 - Norte,17,Tocantins,Palmeirante,6026,2 - 5001 até 10000
1715754,1 - Norte,17,Tocantins,Palmeirópolis,7659,2 - 5001 até 10000
1716109,1 - Norte,17,Tocantins,Paraíso do Tocantins,51252,5 - 50001 até 100000
1716208,1 - Norte,17,Tocantins,Paranã,10449,3 - 10001 até 20000
1716307,1 - Norte,17,Tocantins,Pau D'Arco,4849,1 - Até 5000
1716505,1 - Norte,17,Tocantins,Pedro Afonso,13578,3 - 10001 até 20000
1716604,1 - Norte,17,Tocantins,Peixe,11749,3 - 10001 até 20000
1716653,1 - Norte,17,Tocantins,Pequizeiro,5477,2 - 5001 até 10000
1716703,1 - Norte,17,Tocantins,Colméia,8205,2 - 5001 até 10000
1717008,1 - Norte,17,Tocantins,Pindorama do Tocantins,4447,1 - Até 5000
1717206,1 - Norte,17,Tocantins,Piraquê,3028,1 - Até 5000
1717503,1 - Norte,17,Tocantins,Pium,7654,2 - 5001 até 10000
1717800,1 - Norte,17,Tocantins,Ponte Alta do Bom Jesus,4596,1 - Até 5000
1717909,1 - Norte,17,Tocantins,Ponte Alta do Tocantins,8039,2 - 5001 até 10000
1718006,1 - Norte,17,Tocantins,Porto Alegre do Tocantins,3139,1 - Até 5000
1718204,1 - Norte,17,Tocantins,Porto Nacional,53010,5 - 50001 até 100000
1718303,1 - Norte,17,Tocantins,Praia Norte,8432,2 - 5001 até 10000
1718402,1 - Norte,17,Tocantins,Presidente Kennedy,3684,1 - Até 5000
1718451,1 - Norte,17,Tocantins,Pugmil,2688,1 - Até 5000
1718501,1 - Norte,17,Tocantins,Recursolândia,4293,1 - Até 5000
1718550,1 - Norte,17,Tocantins,Riachinho,4645,1 - Até 5000
1718659,1 - Norte,17,Tocantins,Rio da Conceição,2130,1 - Até 5000
1718709,1 - Norte,17,Tocantins,Rio dos Bois,2834,1 - Até 5000
1718758,1 - Norte,17,Tocantins,Rio Sono,6478,2 - 5001 até 10000
1718808,1 - Norte,17,Tocantins,Sampaio,4711,1 - Até 5000
1718840,1 - Norte,17,Tocantins,Sandolândia,3375,1 - Até 5000
1718865,1 - Norte,17,Tocantins,Santa Fé do Araguaia,7512,2 - 5001 até 10000
1718881,1 - Norte,17,Tocantins,Santa Maria do Tocantins,3434,1 - Até 5000
1718899,1 - Norte,17,Tocantins,Santa Rita do Tocantins,2365,1 - Até 5000
1718907,1 - Norte,17,Tocantins,Santa Rosa do Tocantins,4829,1 - Até 5000
1719004,1 - Norte,17,Tocantins,Santa Tereza do Tocantins,2866,1 - Até 5000
1720002,1 - Norte,17,Tocantins,Santa Terezinha do Tocantins,2529,1 - Até 5000
1720101,1 - Norte,17,Tocantins,São Bento do Tocantins,5324,2 - 5001 até 10000
1720150,1 - Norte,17,Tocantins,São Félix do Tocantins,1585,1 - Até 5000
1720200,1 - Norte,17,Tocantins,São Miguel do Tocantins,12139,3 - 10001 até 20000
1720259,1 - Norte,17,Tocantins,São Salvador do Tocantins,3082,1 - Até 5000
1720309,1 - Norte,17,Tocantins,São Sebastião do Tocantins,4805,1 - Até 5000
1720499,1 - Norte,17,Tocantins,São Valério,3960,1 - Até 5000
1720655,1 - Norte,17,Tocantins,Silvanópolis,5403,2 - 5001 até 10000
1720804,1 - Norte,17,Tocantins,Sítio Novo do Tocantins,9029,2 - 5001 até 10000
1720853,1 - Norte,17,Tocantins,Sucupira,1966,1 - Até 5000
1720903,1 - Norte,17,Tocantins,Taguatinga,16683,3 - 10001 até 20000
1720937,1 - Norte,17,Tocantins,Taipas do Tocantins,2148,1 - Até 5000
1720978,1 - Norte,17,Tocantins,Talismã,2793,1 - Até 5000
1721000,1 - Norte,17,Tocantins,Palmas,299127,6 - 100001 até 500000
1721109,1 - Norte,17,Tocantins,Tocantínia,7545,2 - 5001 até 10000
1721208,1 - Norte,17,Tocantins,Tocantinópolis,22870,4 - 20001 até 50000
1721257,1 - Norte,17,Tocantins,Tupirama,1891,1 - Até 5000
1721307,1 - Norte,17,Tocantins,Tupiratins,2671,1 - Até 5000
1722081,1 - Norte,17,Tocantins,Wanderlândia,11683,3 - 10001 até 20000
1722107,1 - Norte,17,Tocantins,Xambioá,11540,3 - 10001 até 20000
2100055,2 - Nordeste,21,Maranhão,Açailândia,112445,6 - 100001 até 500000
2100105,2 - Nordeste,21,Maranhão,Afonso Cunha,6524,2 - 5001 até 10000
2100154,2 - Nordeste,21,Maranhão,Água Doce do Maranhão,12571,3 - 10001 até 20000
2100204,2 - Nordeste,21,Maranhão,Alcântara,22097,4 - 20001 até 50000
2100303,2 - Nordeste,21,Maranhão,Aldeias Altas,26532,4 - 20001 até 50000
2100402,2 - Nordeste,21,Maranhão,Altamira do Maranhão,8128,2 - 5001 até 10000
2100436,2 - Nordeste,21,Maranhão,Alto Alegre do Maranhão,27053,4 - 20001 até 50000
2100477,2 - Nordeste,21,Maranhão,Alto Alegre do Pindaré,31919,4 - 20001 até 50000
2100501,2 - Nordeste,21,Maranhão,Alto Parnaíba,11190,3 - 10001 até 20000
2100550,2 - Nordeste,21,Maranhão,Amapá do Maranhão,6962,2 - 5001 até 10000
2100600,2 - Nordeste,21,Maranhão,Amarante do Maranhão,41435,4 - 20001 até 50000
2100709,2 - Nordeste,21,Maranhão,Anajatuba,26803,4 - 20001 até 50000
2100808,2 - Nordeste,21,Maranhão,Anapurus,15732,3 - 10001 até 20000
2100832,2 - Nordeste,21,Maranhão,Apicum-Açu,17239,3 - 10001 até 20000
2100873,2 - Nordeste,21,Maranhão,Araguanã,15426,3 - 10001 até 20000
2100907,2 - Nordeste,21,Maranhão,Araioses,46440,4 - 20001 até 50000
2100956,2 - Nordeste,21,Maranhão,Arame,32701,4 - 20001 até 50000
2101004,2 - Nordeste,21,Maranhão,Arari,29848,4 - 20001 até 50000
2101103,2 - Nordeste,21,Maranhão,Axixá,12130,3 - 10001 até 20000
2101202,2 - Nordeste,21,Maranhão,Bacabal,104949,6 - 100001 até 500000
2101251,2 - Nordeste,21,Maranhão,Bacabeira,17055,3 - 10001 até 20000
2101301,2 - Nordeste,21,Maranhão,Bacuri,18582,3 - 10001 até 20000
2101350,2 - Nordeste,21,Maranhão,Bacurituba,5644,2 - 5001 até 10000
2101400,2 - Nordeste,21,Maranhão,Balsas,94887,5 - 50001 até 100000
2101509,2 - Nordeste,21,Maranhão,Barão de Grajaú,18820,3 - 10001 até 20000
2101608,2 - Nordeste,21,Maranhão,Barra do Corda,88212,5 - 50001 até 100000
2101707,2 - Nordeste,21,Maranhão,Barreirinhas,62528,5 - 50001 até 100000
2101731,2 - Nordeste,21,Maranhão,Belágua,7469,2 - 5001 até 10000
2101772,2 - Nordeste,21,Maranhão,Bela Vista do Maranhão,11209,3 - 10001 até 20000
2101806,2 - Nordeste,21,Maranhão,Benedito Leite,5632,2 - 5001 até 10000
2101905,2 - Nordeste,21,Maranhão,Bequimão,21280,4 - 20001 até 50000
2101939,2 - Nordeste,21,Maranhão,Bernardo do Mearim,6043,2 - 5001 até 10000
2101970,2 - Nordeste,21,Maranhão,Boa Vista do Gurupi,9287,2 - 5001 até 10000
2102002,2 - Nordeste,21,Maranhão,Bom Jardim,41630,4 - 20001 até 50000
2102036,2 - Nordeste,21,Maranhão,Bom Jesus das Selvas,34028,4 - 20001 até 50000
2102077,2 - Nordeste,21,Maranhão,Bom Lugar,16294,3 - 10001 até 20000
2102101,2 - Nordeste,21,Maranhão,Brejo,36397,4 - 20001 até 50000
2102150,2 - Nordeste,21,Maranhão,Brejo de Areia,9188,2 - 5001 até 10000
2102200,2 - Nordeste,21,Maranhão,Buriti,28678,4 - 20001 até 50000
2102309,2 - Nordeste,21,Maranhão,Buriti Bravo,23884,4 - 20001 até 50000
2102325,2 - Nordeste,21,Maranhão,Buriticupu,72358,5 - 50001 até 100000
2102358,2 - Nordeste,21,Maranhão,Buritirana,15430,3 - 10001 até 20000
2102374,2 - Nordeste,21,Maranhão,Cachoeira Grande,9431,2 - 5001 até 10000
2102408,2 - Nordeste,21,Maranhão,Cajapió,11177,3 - 10001 até 20000
2102507,2 - Nordeste,21,Maranhão,Cajari,19379,3 - 10001 até 20000
2102556,2 - Nordeste,21,Maranhão,Campestre do Maranhão,14374,3 - 10001 até 20000
2102606,2 - Nordeste,21,Maranhão,Cândido Mendes,20178,4 - 20001 até 50000
2102705,2 - Nordeste,21,Maranhão,Cantanhede,21995,4 - 20001 até 50000
2102754,2 - Nordeste,21,Maranhão,Capinzal do Norte,10934,3 - 10001 até 20000
2102804,2 - Nordeste,21,Maranhão,Carolina,24322,4 - 20001 até 50000
2102903,2 - Nordeste,21,Maranhão,Carutapera,23807,4 - 20001 até 50000
2103000,2 - Nordeste,21,Maranhão,Caxias,164880,6 - 100001 até 500000
2103109,2 - Nordeste,21,Maranhão,Cedral,10675,3 - 10001 até 20000
2103125,2 - Nordeste,21,Maranhão,Central do Maranhão,8673,2 - 5001 até 10000
2103158,2 - Nordeste,21,Maranhão,Centro do Guilherme,13458,3 - 10001 até 20000
2103174,2 - Nordeste,21,Maranhão,Centro Novo do Maranhão,21622,4 - 20001 até 50000
2103208,2 - Nordeste,21,Maranhão,Chapadinha,79675,5 - 50001 até 100000
2103257,2 - Nordeste,21,Maranhão,Cidelândia,14697,3 - 10001 até 20000
2103307,2 - Nordeste,21,Maranhão,Codó,122859,6 - 100001 até 500000
2103406,2 - Nordeste,21,Maranhão,Coelho Neto,49435,4 - 20001 até 50000
2103505,2 - Nordeste,21,Maranhão,Colinas,41178,4 - 20001 até 50000
2103554,2 - Nordeste,21,Maranhão,Conceição do Lago-Açu,16237,3 - 10001 até 20000
2103604,2 - Nordeste,21,Maranhão,Coroatá,65296,5 - 50001 até 100000
2103703,2 - Nordeste,21,Maranhão,Cururupu,32695,4 - 20001 até 50000
2103752,2 - Nordeste,21,Maranhão,Davinópolis,12908,3 - 10001 até 20000
2103802,2 - Nordeste,21,Maranhão,Dom Pedro,23350,4 - 20001 até 50000
2103901,2 - Nordeste,21,Maranhão,Duque Bacelar,11349,3 - 10001 até 20000
2104008,2 - Nordeste,21,Maranhão,Esperantinópolis,17241,3 - 10001 até 20000
2104057,2 - Nordeste,21,Maranhão,Estreito,41946,4 - 20001 até 50000
2104073,2 - Nordeste,21,Maranhão,Feira Nova do Maranhão,8504,2 - 5001 até 10000
2104081,2 - Nordeste,21,Maranhão,Fernando Falcão,10360,3 - 10001 até 20000
2104099,2 - Nordeste,21,Maranhão,Formosa da Serra Negra,19089,3 - 10001 até 20000
2104107,2 - Nordeste,21,Maranhão,Fortaleza dos Nogueiras,12631,3 - 10001 até 20000
2104206,2 - Nordeste,21,Maranhão,Fortuna,15552,3 - 10001 até 20000
2104305,2 - Nordeste,21,Maranhão,Godofredo Viana,11819,3 - 10001 até 20000
2104404,2 - Nordeste,21,Maranhão,Gonçalves Dias,17934,3 - 10001 até 20000
2104503,2 - Nordeste,21,Maranhão,Governador Archer,10840,3 - 10001 até 20000
2104552,2 - Nordeste,21,Maranhão,Governador Edison Lobão,18296,3 - 10001 até 20000
2104602,2 - Nordeste,21,Maranhão,Governador Eugênio Barros,16828,3 - 10001 até 20000
2104628,2 - Nordeste,21,Maranhão,Governador Luiz Rocha,7807,2 - 5001 até 10000
2104651,2 - Nordeste,21,Maranhão,Governador Newton Bello,10180,3 - 10001 até 20000
2104677,2 - Nordeste,21,Maranhão,Governador Nunes Freire,25577,4 - 20001 até 50000
2104701,2 - Nordeste,21,Maranhão,Graça Aranha,6262,2 - 5001 até 10000
2104800,2 - Nordeste,21,Maranhão,Grajaú,69527,5 - 50001 até 100000
2104909,2 - Nordeste,21,Maranhão,Guimarães,12030,3 - 10001 até 20000
2105005,2 - Nordeste,21,Maranhão,Humberto de Campos,28717,4 - 20001 até 50000
2105104,2 - Nordeste,21,Maranhão,Icatu,27113,4 - 20001 até 50000
2105153,2 - Nordeste,21,Maranhão,Igarapé do Meio,14177,3 - 10001 até 20000
2105203,2 - Nordeste,21,Maranhão,Igarapé Grande,11320,3 - 10001 até 20000
2105302,2 - Nordeste,21,Maranhão,Imperatriz,258682,6 - 100001 até 500000
2105351,2 - Nordeste,21,Maranhão,Itaipava do Grajaú,16057,3 - 10001 até 20000
2105401,2 - Nordeste,21,Maranhão,Itapecuru Mirim,68203,5 - 50001 até 100000
2105427,2 - Nordeste,21,Maranhão,Itinga do Maranhão,26000,4 - 20001 até 50000
2105450,2 - Nordeste,21,Maranhão,Jatobá,10153,3 - 10001 até 20000
2105476,2 - Nordeste,21,Maranhão,Jenipapo dos Vieiras,16515,3 - 10001 até 20000
2105500,2 - Nordeste,21,Maranhão,João Lisboa,23632,4 - 20001 até 50000
2105609,2 - Nordeste,21,Maranhão,Joselândia,16168,3 - 10001 até 20000
2105658,2 - Nordeste,21,Maranhão,Junco do Maranhão,3432,1 - Até 5000
2105708,2 - Nordeste,21,Maranhão,Lago da Pedra,50266,5 - 50001 até 100000
2105807,2 - Nordeste,21,Maranhão,Lago do Junco,10840,3 - 10001 até 20000
2105906,2 - Nordeste,21,Maranhão,Lago Verde,16257,3 - 10001 até 20000
2105922,2 - Nordeste,21,Maranhão,Lagoa do Mato,11250,3 - 10001 até 20000
2105948,2 - Nordeste,21,Maranhão,Lago dos Rodrigues,8873,2 - 5001 até 10000
2105963,2 - Nordeste,21,Maranhão,Lagoa Grande do Maranhão,11394,3 - 10001 até 20000
2105989,2 - Nordeste,21,Maranhão,Lajeado Novo,7550,2 - 5001 até 10000
2106003,2 - Nordeste,21,Maranhão,Lima Campos,11893,3 - 10001 até 20000
2106102,2 - Nordeste,21,Maranhão,Loreto,12157,3 - 10001 até 20000
2106201,2 - Nordeste,21,Maranhão,Luís Domingues,6951,2 - 5001 até 10000
2106300,2 - Nordeste,21,Maranhão,Magalhães de Almeida,19826,3 - 10001 até 20000
2106326,2 - Nordeste,21,Maranhão,Maracaçumé,21395,4 - 20001 até 50000
2106359,2 - Nordeste,21,Maranhão,Marajá do Sena,7792,2 - 5001 até 10000
2106375,2 - Nordeste,21,Maranhão,Maranhãozinho,16265,3 - 10001 até 20000
2106409,2 - Nordeste,21,Maranhão,Mata Roma,16829,3 - 10001 até 20000
2106508,2 - Nordeste,21,Maranhão,Matinha,23370,4 - 20001 até 50000
2106607,2 - Nordeste,21,Maranhão,Matões,33782,4 - 20001 até 50000
2106631,2 - Nordeste,21,Maranhão,Matões do Norte,16745,3 - 10001 até 20000
2106672,2 - Nordeste,21,Maranhão,Milagres do Maranhão,8464,2 - 5001 até 10000
2106706,2 - Nordeste,21,Maranhão,Mirador,21015,4 - 20001 até 50000
2106755,2 - Nordeste,21,Maranhão,Miranda do Norte,28381,4 - 20001 até 50000
2106805,2 - Nordeste,21,Maranhão,Mirinzal,14962,3 - 10001 até 20000
2106904,2 - Nordeste,21,Maranhão,Monção,33434,4 - 20001 até 50000
2107001,2 - Nordeste,21,Maranhão,Montes Altos,9160,2 - 5001 até 10000
2107100,2 - Nordeste,21,Maranhão,Morros,19433,3 - 10001 até 20000
2107209,2 - Nordeste,21,Maranhão,Nina Rodrigues,14454,3 - 10001 até 20000
2107258,2 - Nordeste,21,Maranhão,Nova Colinas,5384,2 - 5001 até 10000
2107308,2 - Nordeste,21,Maranhão,Nova Iorque,4683,1 - Até 5000
2107357,2 - Nordeste,21,Maranhão,Nova Olinda do Maranhão,20928,4 - 20001 até 50000
2107407,2 - Nordeste,21,Maranhão,Olho d'Água das Cunhãs,19505,3 - 10001 até 20000
2107456,2 - Nordeste,21,Maranhão,Olinda Nova do Maranhão,14701,3 - 10001 até 20000
2107506,2 - Nordeste,21,Maranhão,Paço do Lumiar,122197,6 - 100001 até 500000
2107605,2 - Nordeste,21,Maranhão,Palmeirândia,19722,3 - 10001 até 20000
2107704,2 - Nordeste,21,Maranhão,Paraibano,21386,4 - 20001 até 50000
2107803,2 - Nordeste,21,Maranhão,Parnarama,34907,4 - 20001 até 50000
2107902,2 - Nordeste,21,Maranhão,Passagem Franca,19019,3 - 10001 até 20000
2108009,2 - Nordeste,21,Maranhão,Pastos Bons,19472,3 - 10001 até 20000
2108058,2 - Nordeste,21,Maranhão,Paulino Neves,16035,3 - 10001 até 20000
2108108,2 - Nordeste,21,Maranhão,Paulo Ramos,21040,4 - 20001 até 50000
2108207,2 - Nordeste,21,Maranhão,Pedreiras,39229,4 - 20001 até 50000
2108256,2 - Nordeste,21,Maranhão,Pedro do Rosário,25144,4 - 20001 até 50000
2108306,2 - Nordeste,21,Maranhão,Penalva,38470,4 - 20001 até 50000
2108405,2 - Nordeste,21,Maranhão,Peri Mirim,14318,3 - 10001 até 20000
2108454,2 - Nordeste,21,Maranhão,Peritoró,23196,4 - 20001 até 50000
2108504,2 - Nordeste,21,Maranhão,Pindaré-Mirim,32941,4 - 20001 até 50000
2108603,2 - Nordeste,21,Maranhão,Pinheiro,83387,5 - 50001 até 100000
2108702,2 - Nordeste,21,Maranhão,Pio XII,21485,4 - 20001 até 50000
2108801,2 - Nordeste,21,Maranhão,Pirapemas,18625,3 - 10001 até 20000
2108900,2 - Nordeste,21,Maranhão,Poção de Pedras,17873,3 - 10001 até 20000
2109007,2 - Nordeste,21,Maranhão,Porto Franco,23885,4 - 20001 até 50000
2109056,2 - Nordeste,21,Maranhão,Porto Rico do Maranhão,5975,2 - 5001 até 10000
2109106,2 - Nordeste,21,Maranhão,Presidente Dutra,47804,4 - 20001 até 50000
2109205,2 - Nordeste,21,Maranhão,Presidente Juscelino,12734,3 - 10001 até 20000
2109239,2 - Nordeste,21,Maranhão,Presidente Médici,7015,2 - 5001 até 10000
2109270,2 - Nordeste,21,Maranhão,Presidente Sarney,18918,3 - 10001 até 20000
2109304,2 - Nordeste,21,Maranhão,Presidente Vargas,11193,3 - 10001 até 20000
2109403,2 - Nordeste,21,Maranhão,Primeira Cruz,15315,3 - 10001 até 20000
2109452,2 - Nordeste,21,Maranhão,Raposa,30761,4 - 20001 até 50000
2109502,2 - Nordeste,21,Maranhão,Riachão,20195,4 - 20001 até 50000
2109551,2 - Nordeste,21,Maranhão,Ribamar Fiquene,7791,2 - 5001 até 10000
2109601,2 - Nordeste,21,Maranhão,Rosário,42740,4 - 20001 até 50000
2109700,2 - Nordeste,21,Maranhão,Sambaíba,5671,2 - 5001 até 10000
2109759,2 - Nordeste,21,Maranhão,Santa Filomena do Maranhão,7773,2 - 5001 até 10000
2109809,2 - Nordeste,21,Maranhão,Santa Helena,42130,4 - 20001 até 50000
2109908,2 - Nordeste,21,Maranhão,Santa Inês,89044,5 - 50001 até 100000
2110005,2 - Nordeste,21,Maranhão,Santa Luzia,72667,5 - 50001 até 100000
2110039,2 - Nordeste,21,Maranhão,Santa Luzia do Paruá,25254,4 - 20001 até 50000
2110104,2 - Nordeste,21,Maranhão,Santa Quitéria do Maranhão,25642,4 - 20001 até 50000
2110203,2 - Nordeste,21,Maranhão,Santa Rita,37855,4 - 20001 até 50000
2110237,2 - Nordeste,21,Maranhão,Santana do Maranhão,13386,3 - 10001 até 20000
2110278,2 - Nordeste,21,Maranhão,Santo Amaro do Maranhão,15846,3 - 10001 até 20000
2110302,2 - Nordeste,21,Maranhão,Santo Antônio dos Lopes,14528,3 - 10001 até 20000
2110401,2 - Nordeste,21,Maranhão,São Benedito do Rio Preto,18663,3 - 10001 até 20000
2110500,2 - Nordeste,21,Maranhão,São Bento,45211,4 - 20001 até 50000
2110609,2 - Nordeste,21,Maranhão,São Bernardo,28507,4 - 20001 até 50000
2110658,2 - Nordeste,21,Maranhão,São Domingos do Azeitão,7392,2 - 5001 até 10000
2110708,2 - Nordeste,21,Maranhão,São Domingos do Maranhão,34376,4 - 20001 até 50000
2110807,2 - Nordeste,21,Maranhão,São Félix de Balsas,4585,1 - Até 5000
2110856,2 - Nordeste,21,Maranhão,São Francisco do Brejão,11798,3 - 10001 até 20000
2110906,2 - Nordeste,21,Maranhão,São Francisco do Maranhão,12210,3 - 10001 até 20000
2111003,2 - Nordeste,21,Maranhão,São João Batista,20665,4 - 20001 até 50000
2111029,2 - Nordeste,21,Maranhão,São João do Carú,15808,3 - 10001 até 20000
2111052,2 - Nordeste,21,Maranhão,São João do Paraíso,11177,3 - 10001 até 20000
2111078,2 - Nordeste,21,Maranhão,São João do Soter,18543,3 - 10001 até 20000
2111102,2 - Nordeste,21,Maranhão,São João dos Patos,25929,4 - 20001 até 50000
2111201,2 - Nordeste,21,Maranhão,São José de Ribamar,177687,6 - 100001 até 500000
2111250,2 - Nordeste,21,Maranhão,São José dos Basílios,7641,2 - 5001 até 10000
2111300,2 - Nordeste,21,Maranhão,São Luís,1101884,7 - Maior que 500000
